code,銘柄名,市場,業種,単元株数,現在値,出来高,配当利回り,予PER,実PBR,実ROE,売上高,経常利益,利益/売上,自己資本比率,優待月(上),優待月(下),単元倍率,特色,連結事業
7595,アルゴグラフィックス,東証1部,,,2970.0,,,,,,,,,,,,,,
7596,魚力,東証1部,,,1920.0,,,,,,,,,,,,,,
7597,東京貴宝,東証JQS,,,1848.0,,,,,,,,,,,,,,
7599,ＩＤＯＭ,東証1部,,,608.0,,,,,,,,,,,,,,
7600,日本エム・ディ・エム,東証1部,,,2160.0,,,,,,,,,,,,,,
7601,ポプラ,東証1部,,,296.0,,,,,,,,,,,,,,
7602,カーチスホールディングス,東証2部,,,247.0,,,,,,,,,,,,,,
7603,マックハウス,東証JQS,,,393.0,,,,,,,,,,,,,,
7604,梅の花,東証2部,,,1030.0,,,,,,,,,,,,,,
7605,フジ・コーポレーション,東証1部,,,1240.0,,,,,,,,,,,,,,
7606,ユナイテッドアローズ,東証1部,,,1896.0,,,,,,,,,,,,,,
7607,進和,東証1部,,,2104.0,,,,,,,,,,,,,,
7608,エスケイジャパン,東証1部,,,443.0,,,,,,,,,,,,,,
7609,ダイトロン,東証1部,,,1941.0,,,,,,,,,,,,,,
7610,テイツー,東証JQS,,,70.0,,,,,,,,,,,,,,
7611,ハイデイ日高,東証1部,,,1747.0,,,,,,,,,,,,,,
7613,シークス,東証1部,,,1491.0,,,,,,,,,,,,,,
7614,オーエムツーネットワーク,東証JQS,,,1295.0,,,,,,,,,,,,,,
7615,京都きもの友禅,東証1部,,,263.0,,,,,,,,,,,,,,
7616,コロワイド,東証1部,,,1905.0,,,,,,,,,,,,,,
7618,ピーシーデポコーポレーション,東証1部,,,460.0,,,,,,,,,,,,,,
7619,田中商事,東証1部,,,679.0,,,,,,,,,,,,,,
7621,うかい,東証JQS,,,3020.0,,,,,,,,,,,,,,
7623,サンオータス,東証JQS,,,412.0,,,,,,,,,,,,,,
7624,ＮａＩＴＯ,東証JQS,,,166.0,,,,,,,,,,,,,,
7625,グローバルダイニング,東証2部,,,355.0,,,,,,,,,,,,,,
7628,オーハシテクニカ,東証1部,,,1490.0,,,,,,,,,,,,,,
7630,壱番屋,東証1部,,,4800.0,,,,,,,,,,,,,,
7634,星医療酸器,東証JQS,,,3840.0,,,,,,,,,,,,,,
7635,杉田エース,東証JQS,,,997.0,,,,,,,,,,,,,,
7636,ハンズマン,東証JQS,,,1671.0,,,,,,,,,,,,,,
7637,白銅,東証1部,,,1889.0,,,,,,,,,,,,,,
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,東証JQS,,,1149.0,,,,,,,,,,,,,,
7640,トップカルチャー,東証1部,,,347.0,,,,,,,,,,,,,,
7643,ダイイチ,東証JQS,,,858.0,,,,,,,,,,,,,,
7646,ＰＬＡＮＴ,東証1部,,,721.0,,,,,,,,,,,,,,
7647,音通,東証2部,,,28.0,,,,,,,,,,,,,,
7649,スギホールディングス,東証1部,,,8610.0,,,,,,,,,,,,,,
7670,オーウエル,東証2部,,,625.0,,,,,,,,,,,,,,
7671,ＡｍｉｄＡホールディングス,マザーズ,,,1428.0,,,,,,,,,,,,,,
7673,ダイコー通産,東証1部,,,1674.0,,,,,,,,,,,,,,
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹ,マザーズ,,,3460.0,,,,,,,,,,,,,,
7675,セントラルフォレストグループ,名証2部,,,1900.0,,,,,,,,,,,,,,
7676,グッドスピード,マザーズ,,,1545.0,,,,,,,,,,,,,,
7677,ヤシマキザイ,東証2部,,,1917.0,,,,,,,,,,,,,,
7678,あさくま,東証JQS,,,1523.0,,,,,,,,,,,,,,
7679,薬王堂ホールディングス,東証1部,,,2345.0,,,,,,,,,,,,,,
7681,レオクラン,東証2部,,,2775.0,,,,,,,,,,,,,,
7682,浜木綿,東証JQS,,,3045.0,,,,,,,,,,,,,,
7683,ダブルエー,マザーズ,,,3310.0,,,,,,,,,,,,,,
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,マザーズ,,,3320.0,,,,,,,,,,,,,,
7686,カクヤスグループ,東証2部,,,1527.0,,,,,,,,,,,,,,
7687,ミクリード,マザーズ,,,925.0,,,,,,,,,,,,,,
7688,ミアヘルサ,東証JQS,,,1151.0,,,,,,,,,,,,,,
7689,コパ・コーポレーション,マザーズ,,,3045.0,,,,,,,,,,,,,,
7692,アースインフィニティ,東証JQS,,,2660.0,,,,,,,,,,,,,,
7694,いつも,マザーズ,,,3505.0,,,,,,,,,,,,,,
7695,交換できるくん,マザーズ,,,5190.0,,,,,,,,,,,,,,
7697,ＲＥＸＴ,東証JQS,,,388.0,,,,,,,,,,,,,,
7698,アイスコ,東証JQS,,,1930.0,,,,,,,,,,,,,,
7701,島津製作所,東証1部,,,3820.0,,,,,,,,,,,,,,
7702,ＪＭＳ,東証1部,,,876.0,,,,,,,,,,,,,,
7705,ジーエルサイエンス,東証2部,,,2648.0,,,,,,,,,,,,,,
7707,プレシジョン・システム・サイエンス,マザーズ,,,906.0,,,,,,,,,,,,,,
7709,クボテック,東証1部,,,333.0,,,,,,,,,,,,,,
7711,助川電気工業,東証JQS,,,790.0,,,,,,,,,,,,,,
7713,シグマ光機,東証JQS,,,1654.0,,,,,,,,,,,,,,
7715,長野計器,東証1部,,,1106.0,,,,,,,,,,,,,,
7716,ナカニシ,東証JQS,,,2329.0,,,,,,,,,,,,,,
7717,ブイ・テクノロジー,東証1部,,,5160.0,,,,,,,,,,,,,,
7718,スター精密,東証1部,,,1719.0,,,,,,,,,,,,,,
7719,東京衡機,東証2部,,,271.0,,,,,,,,,,,,,,
7721,東京計器,東証1部,,,1035.0,,,,,,,,,,,,,,
7722,国際計測器,東証JQS,,,705.0,,,,,,,,,,,,,,
7723,愛知時計電機,東証1部,,,4355.0,,,,,,,,,,,,,,
7725,インターアクション,東証1部,,,2131.0,,,,,,,,,,,,,,
7726,黒田精工,東証2部,,,1977.0,,,,,,,,,,,,,,
7727,オーバル,東証1部,,,273.0,,,,,,,,,,,,,,
7729,東京精密,東証1部,,,4975.0,,,,,,,,,,,,,,
7730,マニー,東証1部,,,2464.0,,,,,,,,,,,,,,
7731,ニコン,東証1部,,,1112.0,,,,,,,,,,,,,,
7732,トプコン,東証1部,,,1632.0,,,,,,,,,,,,,,
7733,オリンパス,東証1部,,,2168.0,,,,,,,,,,,,,,
7734,理研計器,東証1部,,,2811.0,,,,,,,,,,,,,,
7735,ＳＣＲＥＥＮホールディングス,東証1部,,,9370.0,,,,,,,,,,,,,,
7739,キヤノン電子,東証1部,,,1742.0,,,,,,,,,,,,,,
7740,タムロン,東証1部,,,2417.0,,,,,,,,,,,,,,
7741,ＨＯＹＡ,東証1部,,,13845.0,,,,,,,,,,,,,,
7743,シード,東証1部,,,745.0,,,,,,,,,,,,,,
7744,ノーリツ鋼機,東証1部,,,2385.0,,,,,,,,,,,,,,
7745,エー・アンド・デイ,東証1部,,,1018.0,,,,,,,,,,,,,,
7746,岡本硝子,東証JQS,,,189.0,,,,,,,,,,,,,,
7747,朝日インテック,東証1部,,,2903.0,,,,,,,,,,,,,,
7748,ホロン,東証JQS,,,3510.0,,,,,,,,,,,,,,
7749,メディキット,東証JQS,,,3035.0,,,,,,,,,,,,,,
7751,キヤノン,東証1部,,,2543.0,,,,,,,,,,,,,,
7752,リコー,東証1部,,,1252.0,,,,,,,,,,,,,,
7758,セコニック,東証2部,,,1081.0,,,,,,,,,,,,,,
7760,ＩＭＶ,東証JQS,,,496.0,,,,,,,,,,,,,,
7762,シチズン時計,東証1部,,,418.0,,,,,,,,,,,,,,
7769,リズム,東証1部,,,729.0,,,,,,,,,,,,,,
7771,日本精密,東証JQS,,,74.0,,,,,,,,,,,,,,
7774,ジャパン・ティッシュ・エンジニアリング,東証JQG,,,644.0,,,,,,,,,,,,,,
7775,大研医器,東証1部,,,562.0,,,,,,,,,,,,,,
7776,セルシード,東証JQG,,,232.0,,,,,,,,,,,,,,
7777,スリー・ディー・マトリックス,東証JQG,,,259.0,,,,,,,,,,,,,,
7779,ＣＹＢＥＲＤＹＮＥ,マザーズ,,,547.0,,,,,,,,,,,,,,
7780,メニコン,東証1部,,,6800.0,,,,,,,,,,,,,,
7781,平山ホールディングス,東証JQS,,,1193.0,,,,,,,,,,,,,,
7782,シンシア,東証1部,,,673.0,,,,,,,,,,,,,,
7800,アミファ,東証JQS,,,704.0,,,,,,,,,,,,,,
7803,ブシロード,マザーズ,,,2734.0,,,,,,,,,,,,,,
7804,ビーアンドピー,マザーズ,,,1050.0,,,,,,,,,,,,,,
7805,プリントネット,東証JQS,,,710.0,,,,,,,,,,,,,,
7806,ＭＴＧ,マザーズ,,,1535.0,,,,,,,,,,,,,,
7807,幸和製作所,東証JQS,,,880.0,,,,,,,,,,,,,,
7808,シー・エス・ランバー,東証JQS,,,1825.0,,,,,,,,,,,,,,
7809,壽屋,東証JQS,,,2240.0,,,,,,,,,,,,,,
7810,クロスフォー,東証JQS,,,301.0,,,,,,,,,,,,,,
7811,中本パックス,東証1部,,,1563.0,,,,,,,,,,,,,,
7812,クレステック,東証2部,,,1133.0,,,,,,,,,,,,,,
7813,プラッツ,マザーズ,,,1670.0,,,,,,,,,,,,,,
7814,日本創発グループ,東証JQS,,,376.0,,,,,,,,,,,,,,
7815,東京ボード工業,東証2部,,,494.0,,,,,,,,,,,,,,
7816,スノーピーク,東証1部,,,3385.0,,,,,,,,,,,,,,
7817,パラマウントベッドホールディングス,東証1部,,,2123.0,,,,,,,,,,,,,,
7818,トランザクション,東証1部,,,1402.0,,,,,,,,,,,,,,
7819,粧美堂,東証1部,,,415.0,,,,,,,,,,,,,,
7820,ニホンフラッシュ,東証1部,,,1272.0,,,,,,,,,,,,,,
7821,前田工繊,東証1部,,,3510.0,,,,,,,,,,,,,,
7822,永大産業,東証1部,,,317.0,,,,,,,,,,,,,,
7823,アートネイチャー,東証1部,,,678.0,,,,,,,,,,,,,,
7826,フルヤ金属,東証JQS,,,7630.0,,,,,,,,,,,,,,
7827,オービス,東証JQS,,,1001.0,,,,,,,,,,,,,,
7829,サマンサタバサジャパンリミテッド,マザーズ,,,139.0,,,,,,,,,,,,,,
7831,ウイルコホールディングス,東証2部,,,211.0,,,,,,,,,,,,,,
7832,バンダイナムコホールディングス,東証1部,,,7881.0,,,,,,,,,,,,,,
7833,アイフィスジャパン,東証1部,,,710.0,,,,,,,,,,,,,,
7836,アビックス,東証JQS,,,117.0,,,,,,,,,,,,,,
7837,アールシーコア,東証JQS,,,781.0,,,,,,,,,,,,,,
7838,共立印刷,東証1部,,,138.0,,,,,,,,,,,,,,
7839,ＳＨＯＥＩ,東証1部,,,3905.0,,,,,,,,,,,,,,
7840,フランスベッドホールディングス,東証1部,,,942.0,,,,,,,,,,,,,,
7841,遠藤製作所,東証JQS,,,656.0,,,,,,,,,,,,,,
7844,マーベラス,東証1部,,,811.0,,,,,,,,,,,,,,
7846,パイロットコーポレーション,東証1部,,,3595.0,,,,,,,,,,,,,,
7847,グラファイトデザイン,東証JQS,,,564.0,,,,,,,,,,,,,,
7849,スターツ出版,東証JQS,,,3160.0,,,,,,,,,,,,,,
7850,総合商研,東証JQS,,,734.0,,,,,,,,,,,,,,
7851,カワセコンピュータサプライ,東証2部,,,265.0,,,,,,,,,,,,,,
7855,カーディナル,東証JQG,,,518.0,,,,,,,,,,,,,,
7856,萩原工業,東証1部,,,1442.0,,,,,,,,,,,,,,
7857,セキ,東証JQS,,,1700.0,,,,,,,,,,,,,,
7859,アルメディオ,東証2部,,,148.0,,,,,,,,,,,,,,
7860,エイベックス,東証1部,,,1471.0,,,,,,,,,,,,,,
7862,トッパン・フォームズ,東証1部,,,1106.0,,,,,,,,,,,,,,
7863,平賀,東証JQS,,,1070.0,,,,,,,,,,,,,,
7864,フジシールインターナショナル,東証1部,,,2511.0,,,,,,,,,,,,,,
7865,ピープル,東証JQS,,,1001.0,,,,,,,,,,,,,,
7867,タカラトミー,東証1部,,,946.0,,,,,,,,,,,,,,
7868,廣済堂,東証1部,,,1029.0,,,,,,,,,,,,,,
7870,福島印刷,名証2部,,,415.0,,,,,,,,,,,,,,
7871,フクビ化学工業,東証2部,,,540.0,,,,,,,,,,,,,,
7872,エステールホールディングス,東証1部,,,624.0,,,,,,,,,,,,,,
7874,レック,東証1部,,,1101.0,,,,,,,,,,,,,,
7875,竹田印刷,東証2部,,,629.0,,,,,,,,,,,,,,
7877,永大化工,東証JQS,,,1621.0,,,,,,,,,,,,,,
7878,光・彩,東証JQS,,,2431.0,,,,,,,,,,,,,,
7879,ノダ,東証2部,,,870.0,,,,,,,,,,,,,,
7883,サンメッセ,東証JQS,,,382.0,,,,,,,,,,,,,,
7885,タカノ,東証1部,,,617.0,,,,,,,,,,,,,,
7886,ヤマト・インダストリー,東証JQS,,,680.0,,,,,,,,,,,,,,
7887,南海プライウッド,東証2部,,,5530.0,,,,,,,,,,,,,,
7888,三光合成,東証1部,,,422.0,,,,,,,,,,,,,,
7893,プロネクサス,東証1部,,,1071.0,,,,,,,,,,,,,,
7894,丸東産業,福証,,,2242.0,,,,,,,,,,,,,,
7895,中央化学,東証JQS,,,497.0,,,,,,,,,,,,,,
7896,セブン工業,東証2部,,,532.0,,,,,,,,,,,,,,
7897,ホクシン,東証1部,,,195.0,,,,,,,,,,,,,,
7898,ウッドワン,東証1部,,,1374.0,,,,,,,,,,,,,,
7899,ＭＩＣＳ化学,東証JQS,,,347.0,,,,,,,,,,,,,,
7901,マツモト,東証JQS,,,2265.0,,,,,,,,,,,,,,
7902,ソノコム,東証JQS,,,838.0,,,,,,,,,,,,,,
7903,名古屋木材,名証2部,,,4315.0,,,,,,,,,,,,,,
7905,大建工業,東証1部,,,2013.0,,,,,,,,,,,,,,
7906,ヨネックス,東証2部,,,571.0,,,,,,,,,,,,,,
7908,ＫＩＭＯＴＯ,東証1部,,,260.0,,,,,,,,,,,,,,
7911,凸版印刷,東証1部,,,1881.0,,,,,,,,,,,,,,
7912,大日本印刷,東証1部,,,2337.0,,,,,,,,,,,,,,
7914,共同印刷,東証1部,,,2845.0,,,,,,,,,,,,,,
7915,ＮＩＳＳＨＡ,東証1部,,,1522.0,,,,,,,,,,,,,,
7916,光村印刷,東証1部,,,1759.0,,,,,,,,,,,,,,
7917,藤森工業,東証1部,,,4190.0,,,,,,,,,,,,,,
7918,ヴィア・ホールディングス,東証1部,,,206.0,,,,,,,,,,,,,,
7919,野崎印刷紙業,東証2部,,,137.0,,,,,,,,,,,,,,
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,東証1部,,,1858.0,,,,,,,,,,,,,,
7922,三光産業,東証JQS,,,384.0,,,,,,,,,,,,,,
7923,トーイン,東証JQS,,,500.0,,,,,,,,,,,,,,
7925,前澤化成工業,東証1部,,,1213.0,,,,,,,,,,,,,,
7927,ムトー精工,東証JQS,,,610.0,,,,,,,,,,,,,,
7928,旭化学工業,東証JQS,,,942.0,,,,,,,,,,,,,,
7931,未来工業,東証1部,,,1731.0,,,,,,,,,,,,,,
7932,ニッピ,東証JQS,,,3685.0,,,,,,,,,,,,,,
7936,アシックス,東証1部,,,2380.0,,,,,,,,,,,,,,
7937,ツツミ,東証1部,,,2430.0,,,,,,,,,,,,,,
7938,リーガルコーポレーション,東証JQS,,,1999.0,,,,,,,,,,,,,,
7939,研創,東証JQS,,,428.0,,,,,,,,,,,,,,
7940,ウェーブロックホールディングス,東証1部,,,701.0,,,,,,,,,,,,,,
7942,ＪＳＰ,東証1部,,,1704.0,,,,,,,,,,,,,,
7943,ニチハ,東証1部,,,3200.0,,,,,,,,,,,,,,
7944,ローランド,東証1部,,,5490.0,,,,,,,,,,,,,,
7945,コマニー,東証2部,,,1090.0,,,,,,,,,,,,,,
7946,光陽社,東証2部,,,1166.0,,,,,,,,,,,,,,
7947,エフピコ,東証1部,,,4470.0,,,,,,,,,,,,,,
7949,小松ウオール工業,東証1部,,,1980.0,,,,,,,,,,,,,,
7950,日本デコラックス,名証2部,,,5730.0,,,,,,,,,,,,,,
7951,ヤマハ,東証1部,,,6380.0,,,,,,,,,,,,,,
7952,河合楽器製作所,東証1部,,,3830.0,,,,,,,,,,,,,,
7953,菊水化学工業,東証2部,,,390.0,,,,,,,,,,,,,,
7955,クリナップ,東証1部,,,541.0,,,,,,,,,,,,,,
7956,ピジョン,東証1部,,,3390.0,,,,,,,,,,,,,,
7957,フジコピアン,東証2部,,,1559.0,,,,,,,,,,,,,,
7958,天馬,東証1部,,,2397.0,,,,,,,,,,,,,,
7959,オリバー,東証1部,,,2866.0,,,,,,,,,,,,,,
7961,兼松サステック,東証1部,,,1755.0,,,,,,,,,,,,,,
7962,キングジム,東証1部,,,960.0,,,,,,,,,,,,,,
7963,興研,東証JQS,,,1870.0,,,,,,,,,,,,,,
7965,象印マホービン,東証1部,,,1709.0,,,,,,,,,,,,,,
7966,リンテック,東証1部,,,2478.0,,,,,,,,,,,,,,
7970,信越ポリマー,東証1部,,,1050.0,,,,,,,,,,,,,,
7971,東リ,東証1部,,,249.0,,,,,,,,,,,,,,
7972,イトーキ,東証1部,,,364.0,,,,,,,,,,,,,,
7974,任天堂,東証1部,,,61990.0,,,,,,,,,,,,,,
7975,リヒトラブ,東証2部,,,1760.0,,,,,,,,,,,,,,
7976,三菱鉛筆,東証1部,,,1476.0,,,,,,,,,,,,,,
7979,松風,東証1部,,,1880.0,,,,,,,,,,,,,,
7980,重松製作所,東証JQS,,,911.0,,,,,,,,,,,,,,
7981,タカラスタンダード,東証1部,,,1617.0,,,,,,,,,,,,,,
7983,ミロク,東証2部,,,1682.0,,,,,,,,,,,,,,
7984,コクヨ,東証1部,,,1769.0,,,,,,,,,,,,,,
7985,ネポン,東証2部,,,1433.0,,,,,,,,,,,,,,
7986,日本アイ・エス・ケイ,東証JQS,,,1323.0,,,,,,,,,,,,,,
7987,ナカバヤシ,東証1部,,,609.0,,,,,,,,,,,,,,
7988,ニフコ,東証1部,,,3750.0,,,,,,,,,,,,,,
7989,立川ブラインド工業,東証1部,,,1332.0,,,,,,,,,,,,,,
7990,グローブライド,東証1部,,,3945.0,,,,,,,,,,,,,,
7991,マミヤ・オーピー,東証2部,,,686.0,,,,,,,,,,,,,,
7992,セーラー万年筆,東証2部,,,204.0,,,,,,,,,,,,,,
7994,オカムラ,東証1部,,,1371.0,,,,,,,,,,,,,,
7995,バルカー,東証1部,,,2131.0,,,,,,,,,,,,,,
7997,くろがね工作所,東証2部,,,746.0,,,,,,,,,,,,,,
7999,ＭＵＴＯＨホールディングス,東証1部,,,1581.0,,,,,,,,,,,,,,
8001,伊藤忠商事,東証1部,,,3310.0,,,,,,,,,,,,,,
8002,丸紅,東証1部,,,944.5,,,,,,,,,,,,,,
8005,スクロール,東証1部,,,963.0,,,,,,,,,,,,,,
8006,ユアサ・フナショク,東証2部,,,2973.0,,,,,,,,,,,,,,
8007,高島,東証1部,,,1715.0,,,,,,,,,,,,,,
8008,４℃ホールディングス,東証1部,,,1871.0,,,,,,,,,,,,,,
8011,三陽商会,東証1部,,,806.0,,,,,,,,,,,,,,
8012,長瀬産業,東証1部,,,1668.0,,,,,,,,,,,,,,
8013,ナイガイ,東証1部,,,329.0,,,,,,,,,,,,,,
8014,蝶理,東証1部,,,1706.0,,,,,,,,,,,,,,
8015,豊田通商,東証1部,,,4960.0,,,,,,,,,,,,,,
8016,オンワードホールディングス,東証1部,,,309.0,,,,,,,,,,,,,,
8018,三共生興,東証1部,,,506.0,,,,,,,,,,,,,,
8020,兼松,東証1部,,,1468.0,,,,,,,,,,,,,,
8022,ミズノ,東証1部,,,2265.0,,,,,,,,,,,,,,
8023,大興電子通信,東証2部,,,516.0,,,,,,,,,,,,,,
8025,ツカモトコーポレーション,東証1部,,,1375.0,,,,,,,,,,,,,,
8029,ルックホールディングス,東証1部,,,1379.0,,,,,,,,,,,,,,
8030,中央魚類,東証2部,,,2958.0,,,,,,,,,,,,,,
8031,三井物産,東証1部,,,2443.5,,,,,,,,,,,,,,
8032,日本紙パルプ商事,東証1部,,,3660.0,,,,,,,,,,,,,,
8035,東京エレクトロン,東証1部,,,45200.0,,,,,,,,,,,,,,
8037,カメイ,東証1部,,,1167.0,,,,,,,,,,,,,,
8038,東都水産,東証1部,,,4340.0,,,,,,,,,,,,,,
8039,築地魚市場,東証2部,,,2296.0,,,,,,,,,,,,,,
8040,東京ソワール,東証2部,,,526.0,,,,,,,,,,,,,,
8041,ＯＵＧホールディングス,東証1部,,,2763.0,,,,,,,,,,,,,,
8043,スターゼン,東証1部,,,2160.0,,,,,,,,,,,,,,
8045,横浜丸魚,東証JQS,,,853.0,,,,,,,,,,,,,,
8046,丸藤シートパイル,東証2部,,,2099.0,,,,,,,,,,,,,,
8050,セイコーホールディングス,東証1部,,,2097.0,,,,,,,,,,,,,,
8051,山善,東証1部,,,988.0,,,,,,,,,,,,,,
8052,椿本興業,東証1部,,,3455.0,,,,,,,,,,,,,,
8053,住友商事,東証1部,,,1521.5,,,,,,,,,,,,,,
8056,日本ユニシス,東証1部,,,3165.0,,,,,,,,,,,,,,
8057,内田洋行,東証1部,,,4900.0,,,,,,,,,,,,,,
8058,三菱商事,東証1部,,,2964.5,,,,,,,,,,,,,,
8059,第一実業,東証1部,,,4335.0,,,,,,,,,,,,,,
8060,キヤノンマーケティングジャパン,東証1部,,,2613.0,,,,,,,,,,,,,,
8061,西華産業,東証1部,,,1756.0,,,,,,,,,,,,,,
8065,佐藤商事,東証1部,,,1119.0,,,,,,,,,,,,,,
8066,三谷商事,東証2部,,,6920.0,,,,,,,,,,,,,,
8068,菱洋エレクトロ,東証1部,,,2628.0,,,,,,,,,,,,,,
8070,東京産業,東証1部,,,609.0,,,,,,,,,,,,,,
8071,東海エレクトロニクス,名証2部,,,2650.0,,,,,,,,,,,,,,
8072,日本出版貿易,東証JQS,,,1313.0,,,,,,,,,,,,,,
8074,ユアサ商事,東証1部,,,2953.0,,,,,,,,,,,,,,
8075,神鋼商事,東証1部,,,2466.0,,,,,,,,,,,,,,
8076,カノークス,名証2部,,,940.0,,,,,,,,,,,,,,
8077,トルク,東証1部,,,243.0,,,,,,,,,,,,,,
8078,阪和興業,東証1部,,,3370.0,,,,,,,,,,,,,,
8079,正栄食品工業,東証1部,,,4055.0,,,,,,,,,,,,,,
8081,カナデン,東証1部,,,1122.0,,,,,,,,,,,,,,
8084,菱電商事,東証1部,,,1633.0,,,,,,,,,,,,,,
8085,ナラサキ産業,東証2部,,,2051.0,,,,,,,,,,,,,,
8086,ニプロ,東証1部,,,1310.0,,,,,,,,,,,,,,
8087,フルサト工業,東証1部,,,1650.0,,,,,,,,,,,,,,
8088,岩谷産業,東証1部,,,6720.0,,,,,,,,,,,,,,
8089,ナイス,東証1部,,,1965.0,,,,,,,,,,,,,,
8090,昭光通商,東証1部,,,793.0,,,,,,,,,,,,,,
8091,ニチモウ,東証1部,,,2090.0,,,,,,,,,,,,,,
8093,極東貿易,東証1部,,,2120.0,,,,,,,,,,,,,,
8095,イワキ,東証1部,,,701.0,,,,,,,,,,,,,,
8096,兼松エレクトロニクス,東証1部,,,3660.0,,,,,,,,,,,,,,
8097,三愛石油,東証1部,,,1217.0,,,,,,,,,,,,,,
8098,稲畑産業,東証1部,,,1717.0,,,,,,,,,,,,,,
8101,ＧＳＩクレオス,東証1部,,,997.0,,,,,,,,,,,,,,
8103,明和産業,東証1部,,,477.0,,,,,,,,,,,,,,
8104,クワザワホールディングス,東証1部,,,575.0,,,,,,,,,,,,,,
8105,堀田丸正,東証2部,,,65.0,,,,,,,,,,,,,,
8107,キムラタン,東証1部,,,24.0,,,,,,,,,,,,,,
8108,ヤマエ久野,東証1部,,,1089.0,,,,,,,,,,,,,,
8111,ゴールドウイン,東証1部,,,6110.0,,,,,,,,,,,,,,
8113,ユニ・チャーム,東証1部,,,4389.0,,,,,,,,,,,,,,
8114,デサント,東証1部,,,1905.0,,,,,,,,,,,,,,
8115,ムーンバット,東証2部,,,535.0,,,,,,,,,,,,,,
8117,中央自動車工業,東証2部,,,2954.0,,,,,,,,,,,,,,
8118,キング,東証1部,,,509.0,,,,,,,,,,,,,,
8119,三栄コーポレーション,東証JQS,,,2037.0,,,,,,,,,,,,,,
8123,川辺,東証JQS,,,986.0,,,,,,,,,,,,,,
8125,ワキタ,東証1部,,,1144.0,,,,,,,,,,,,,,
8127,ヤマト　インターナショナル,東証1部,,,334.0,,,,,,,,,,,,,,
8129,東邦ホールディングス,東証1部,,,1798.0,,,,,,,,,,,,,,
8130,サンゲツ,東証1部,,,1561.0,,,,,,,,,,,,,,
8131,ミツウロコグループホールディングス,東証1部,,,1274.0,,,,,,,,,,,,,,
8132,シナネンホールディングス,東証1部,,,2961.0,,,,,,,,,,,,,,
8133,伊藤忠エネクス,東証1部,,,1081.0,,,,,,,,,,,,,,
8135,ゼット,東証2部,,,248.0,,,,,,,,,,,,,,
8136,サンリオ,東証1部,,,1742.0,,,,,,,,,,,,,,
8137,サンワテクノス,東証1部,,,1234.0,,,,,,,,,,,,,,
8138,三京化成,東証2部,,,2850.0,,,,,,,,,,,,,,
8139,ナガホリ,東証2部,,,172.0,,,,,,,,,,,,,,
8140,リョーサン,東証1部,,,2055.0,,,,,,,,,,,,,,
8141,新光商事,東証1部,,,747.0,,,,,,,,,,,,,,
8142,トーホー,東証1部,,,1701.0,,,,,,,,,,,,,,
8143,ラピーヌ,東証2部,,,344.0,,,,,,,,,,,,,,
8144,電響社,東証2部,,,1294.0,,,,,,,,,,,,,,
8145,中部水産,名証2部,,,2522.0,,,,,,,,,,,,,,
8147,トミタ,東証JQS,,,991.0,,,,,,,,,,,,,,
8150,三信電気,東証1部,,,2131.0,,,,,,,,,,,,,,
8151,東陽テクニカ,東証1部,,,1096.0,,,,,,,,,,,,,,
8152,ソマール,東証2部,,,1770.0,,,,,,,,,,,,,,
8153,モスフードサービス,東証1部,,,3180.0,,,,,,,,,,,,,,
8154,加賀電子,東証1部,,,2750.0,,,,,,,,,,,,,,
8155,三益半導体工業,東証1部,,,2520.0,,,,,,,,,,,,,,
8157,都築電気,東証1部,,,1854.0,,,,,,,,,,,,,,
8158,ソーダニッカ,東証1部,,,612.0,,,,,,,,,,,,,,
8159,立花エレテック,東証1部,,,1478.0,,,,,,,,,,,,,,
8160,木曽路,東証1部,,,2313.0,,,,,,,,,,,,,,
8163,ＳＲＳホールディングス,東証1部,,,823.0,,,,,,,,,,,,,,
8165,千趣会,東証1部,,,396.0,,,,,,,,,,,,,,
8166,タカキュー,東証1部,,,139.0,,,,,,,,,,,,,,
8167,リテールパートナーズ,東証1部,,,1166.0,,,,,,,,,,,,,,
8168,ケーヨー,東証1部,,,712.0,,,,,,,,,,,,,,
8173,上新電機,東証1部,,,2695.0,,,,,,,,,,,,,,
8174,日本瓦斯,東証1部,,,1975.0,,,,,,,,,,,,,,
8179,ロイヤルホールディングス,東証1部,,,2100.0,,,,,,,,,,,,,,
8181,東天紅,東証1部,,,998.0,,,,,,,,,,,,,,
8182,いなげや,東証1部,,,1565.0,,,,,,,,,,,,,,
8185,チヨダ,東証1部,,,874.0,,,,,,,,,,,,,,
8186,大塚家具,東証JQS,,,303.0,,,,,,,,,,,,,,
8190,ヤマナカ,名証2部,,,737.0,,,,,,,,,,,,,,
8194,ライフコーポレーション,東証1部,,,3510.0,,,,,,,,,,,,,,
8198,マックスバリュ東海,東証2部,,,2477.0,,,,,,,,,,,,,,
8200,リンガーハット,東証1部,,,2240.0,,,,,,,,,,,,,,
8202,ラオックス,東証2部,,,184.0,,,,,,,,,,,,,,
8203,ＭｒＭａｘＨＤ,東証1部,,,631.0,,,,,,,,,,,,,,
